# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 1 13777 10053
60 1 13906 9963
61 1 14120 9875
62 1 14251 9772
63 1 15094 9673
64 2 15527 9575
65 2 16624 9484
66 3 17202 9386
67 3 17328 9304
68 3 17542 9226
69 3 17868 9141
70 3 18242 9048
71 3 18516 8959
72 3 20794 8893
73 3 21439 8810
74 3 21631 8740
75 3 21947 8664
76 3 23286 8590
77 3 23555 8512
78 3 23768 8429
79 3 24136 8347
80 3 24298 8274
81 3 24725 8183
82 3 25033 8102
83 3 25306 8034
84 3 26096 7977
85 3 26715 7888
86 3 27028 7821
87 3 27222 7753
88 3 27975 7693
89 3 28354 7638
90 3 28691 7575
91 3 29036 7506
92 3 29239 7444
93 3 29531 7374
94 3 29635 7309
95 3 29820 7253
96 3 30074 7192
97 3 30267 7143
98 3 30453 7084
99 3 30557 7024
100 3 30741 6962
101 3 30939 6895
102 3 31254 6823
103 3 31687 6768
104 3 31867 6726
105 3 32211 6669
106 3 32483 6618
107 3 32890 6575
108 3 33236 6523
109 3 33576 6468
110 3 33782 6409
111 3 33994 6361
112 3 34205 6313
113 3 34779 6264
114 3 35056 6220
115 3 35298 6172
116 3 35569 6129
117 3 35756 6089
118 3 35968 6044
119 3 36139 6009
120 3 36299 5966
121 3 36427 5928
122 3 36667 5894
123 3 36825 5866
124 3 36931 5825
125 3 37015 5792
126 3 37192 5756
127 3 37455 5726
128 3 37589 5704
129 3 37800 5673
130 3 38032 5654
131 3 38147 5630
132 3 38254 5607
133 3 38534 5575
134 3 38649 5545
135 3 38757 5515
136 3 38785 5495
137 3 39133 5466
138 3 39350 5435
139 3 39422 5411
140 3 39605 5384
141 3 39803 5360
142 3 39884 5341
143 3 39938 5315
144 3 40012 5285
145 3 40070 5263
146 3 40145 5241
147 3 40183 5221
148 3 40253 5203
149 3 40353 5176
150 3 40437 5153
151 3 40633 5128
152 3 40682 5111
153 3 40806 5087
154 3 40919 5066
155 3 40967 5050
156 3 41009 5039
157 3 41084 5017
158 3 41130 4993
159 3 41242 4972
160 3 41330 4952
161 3 41386 4937
162 3 41489 4917
163 3 41533 4905
164 3 41628 4885
165 3 41713 4868
166 3 41789 4852
167 3 41832 4839
168 3 41940 4821
169 3 42067 4802
170 3 42135 4784
171 3 42175 4761
172 3 42275 4744
173 3 42310 4731
174 3 42358 4715
175 3 42425 4692
176 3 42494 4675
177 3 42631 4662
178 3 42700 4646
179 3 42869 4634
180 3 42969 4613
181 3 43003 4597
182 3 43047 4580
183 3 43115 4558
184 3 43182 4541
185 3 43256 4517
186 3 43287 4506
187 3 43406 4486
188 3 43490 4467
189 3 43537 4454
190 3 43558 4442
191 3 43590 4430
192 3 43625 4416
193 3 43659 4401
194 3 43710 4384
195 3 43746 4372
196 3 43826 4357
197 3 43915 4343
