# frame percolation_dimension largest_cluster num_molecules
0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 0 0 0
60 0 0 0
61 0 0 0
62 0 0 0
63 0 0 0
64 0 0 0
65 0 0 0
66 0 0 0
67 2 19333 8631
68 2 19456 8544
69 3 20196 8476
70 3 20427 8409
71 3 20523 8319
72 3 20764 8239
73 3 20880 8163
74 3 21943 8082
75 3 23175 8018
76 3 23279 7962
77 3 23837 7873
78 3 24201 7798
79 3 24448 7735
80 3 25506 7667
81 3 26147 7596
82 3 27093 7517
83 3 27473 7442
84 3 28344 7381
85 3 28549 7314
86 3 28804 7247
87 3 29309 7179
88 3 29642 7106
89 3 30300 7037
90 3 30652 6958
91 3 30901 6891
92 3 31201 6833
93 3 31524 6778
94 3 31721 6713
95 3 31860 6673
96 3 32387 6621
97 3 32868 6557
98 3 33384 6497
99 3 33744 6429
100 3 34029 6380
101 3 34518 6349
102 3 34706 6311
103 3 34923 6271
104 3 35114 6220
105 3 35471 6167
106 3 35752 6110
107 3 35892 6069
108 3 36066 6021
109 3 36316 5964
110 3 36615 5910
111 3 36799 5865
112 3 37247 5824
113 3 37395 5784
114 3 37580 5743
115 3 37736 5704
116 3 37854 5663
117 3 38003 5627
118 3 38204 5598
119 3 38379 5556
120 3 38666 5520
121 3 38876 5481
122 3 39175 5447
123 3 39556 5402
124 3 39754 5368
125 3 40044 5333
126 3 40312 5304
127 3 40521 5281
128 3 40695 5245
129 3 40813 5215
130 3 40891 5190
131 3 40991 5166
132 3 41147 5142
133 3 41280 5106
134 3 41395 5068
135 3 41532 5038
136 3 41620 5016
137 3 41739 4995
138 3 41819 4960
139 3 41950 4929
140 3 42071 4896
141 3 42131 4875
142 3 42188 4855
143 3 42305 4826
144 3 42393 4797
145 3 42493 4782
146 3 42593 4756
147 3 42790 4737
148 3 42821 4718
149 3 42909 4690
150 3 43128 4661
151 3 43188 4644
152 3 43322 4629
153 3 43467 4611
154 3 43559 4592
155 3 43597 4574
156 3 43737 4548
157 3 43787 4534
158 3 43872 4515
159 3 43962 4497
160 3 44012 4485
161 3 44078 4467
162 3 44119 4453
163 3 44184 4432
164 3 44332 4417
165 3 44467 4402
166 3 44522 4389
167 3 44616 4365
168 3 44648 4354
169 3 44671 4340
170 3 44753 4328
171 3 44802 4311
172 3 44871 4290
173 3 44965 4271
174 3 45013 4258
175 3 45053 4243
176 3 45226 4222
177 3 45252 4214
178 3 45305 4199
179 3 45360 4185
180 3 45400 4174
181 3 45430 4162
182 3 45456 4152
183 3 45509 4140
184 3 45564 4121
185 3 45629 4105
186 3 45692 4091
187 3 45730 4082
188 3 45781 4068
189 3 45879 4053
190 3 45948 4032
191 3 46065 4016
192 3 46172 3995
193 3 46220 3982
194 3 46285 3970
195 3 46369 3952
196 3 46418 3941
197 3 46437 3933
198 3 46526 3913
